text,label,username,likes,datetime
"Mksh infonya.....Puji Tuhan sdh turun...walau bgt...kita harus tetap ikuti prokes dng baik...jangan bosan tetap saling mengingatkan...jaga stamina.....jangan lengah.....??????,",positive,username6087,29,2021-06-23
@username,neutral,username6088,0,2020-07-20
@username,neutral,username6089,0,2020-06-21
@username @username @username,neutral,username6090,1,2020-06-25
"Ambigu......selasa naik angkutan umum, mudah2an yg mengajurkan juga ikut naik angkot,",negative,username6091,0,2021-06-06
"Alhamdulillah wilayah tugu semakin menurun, ayoo semarang pasti bisa melalui ini semua, tetep ikuti protokok kesehatan yaa",positive,username6092,0,2020-08-18
Munggah medun kyk dalanan bandungan ya min 😢,neutral,username6093,1,2021-04-06
Alhamdulillah.. yohh iso yohhh...,positive,username6094,1,2021-03-23
"Malah warga semarang disuruh setiap hari selasa naik kendaraan umum. Sedangkan angka covid naik terus.........gak nyambung kebijaksanaan atau anjuran dengan kondisi pandemi (berpotensi meningkatkan potensi penularan covid...),",negative,username6095,10,2021-06-04
Kalo untuk para pegawai RS terutama bagian pendaftaran apakah wajib memakai masker?,neutral,username6096,0,2020-03-06
Alhamdulillah,positive,username6097,1,2020-11-17
Mijen bertahanlah🙏,positive,username6098,1,2020-07-04
"Daftar di Link, tapi sampe faskes yg dipilih, masih ""REBUTAN NO ANTRIAN"" ya sama aja boong dong ...Gitu ngomong wae langsung ""Dapatkan Vaksin dengan mendatangi langsung difaskes terdekat dikota anda""",neutral,username6099,3,2021-02-27
"Ini nggak akurat yah, RT Saya 4 orang + kok Dr kmrn2 d situ kelurahan sy cm ada 1 org gak nambah Dr kmrn2 ...,",negative,username6100,4,2021-06-09
bukannya 3 tahun ya jabatannya?,neutral,username6101,0,2021-02-26
"Most nya gimana? Kirain zona merah itu sudah members lha kok jadi Orange????,",negative,username6102,0,2021-06-09
"Saya mau lapor , di tempat saya ada 1 keluarga yang terpapar Covid 19 ( 4 orang dewasa dan 3 anak kecil ) Dan di Jl. Parangkusumo XII ada 1 orang juga yang di informasikan terpapar Covid 19 sementara yang 1 sudah dinyatakan negatif Dari beberapa orang yang terpapar ada beberapa orang yang sering aktif di tempat ibadah ( Masjid ) Saya khawatir kasus Covid 19 yang terdahulu terulang kembali karena tidak ada laporan penderita Covid 19 ( Tracing ) Baik dari penderita maupun dari RT RW Setempat Saya mohon bantuannya untuk penanganan kasus Covid 19 di area rumah saya Saya sudah laporan kepada PKM Tlogosari Kulon Semarang , tetapi belum ada tindakan Saya mohon ditindaklanjuti karena hal ini menyangkut kesehatan di daerah rumah saya tinggal Alamat rumah saya Di Jalan Parangkusumo XI no 78 RT 06 RW 03 , Kelurahan Tlogosari Kulon , Kecamatan Pedurungan , Semarang,",neutral,username6103,2,2021-06-10
Perlu adanya penekanan Jogo Tonggo lagi🙏,negative,username6104,0,2020-09-08
"jadi bukan Hoax, tp salah info aja, mmg bener tp ada syaratnya, jd itu artinya bukan HOAX,, klo hoax itu TIDAK ADA SAMA SEKALI,, Jadi klo kasi info jangan membingungkan masyarakat,, payah dehh,,",negative,username6105,6,2021-06-02
Semangat min... Semangat Semarang... 💪,positive,username6106,0,2020-06-14
Wkwk bentar lagi pilkada virus e mesti di pause sek ki wkwk bar pilkada mesti lanjut meneh ah basi 🤣 nyoblos teko omah ngunu ki nak iso wenei duit wkwk ben semangat nyoblose pas pandemi sisan 😂,negative,username6107,0,2020-09-24
untuk warga ktp non semarang apakah bisa? @username kebetulan saya sekeluarga dinas penempatan di semarang dr perusahaan dan sudah hampir 4 tahun di semarang ,neutral,username6108,0,2021-06-21
Coba dong sekali-kali sidak ke warteg-warteg... dan kasih skor kepatuhan terhadap protokol kesehatan. Slide terakhir rasanya sangat dilematis deh 😂,negative,username6109,3,2020-09-23
"@username,",neutral,username6110,0,2021-06-15
Kok ga update min @username @username,neutral,username6111,1,2020-07-11
❤️❤️❤️,positive,username6112,1,2020-12-24
"Peraturan dibuat, klo ga ada pengawasan n penegakannya, percuma saja. Tahun lalu juga banyak yg lolos.... RT/RW diminta melaporkan jg apa ya benar2 lapor?",neutral,username6113,5,2021-04-29
Thanks God ❤️ Mujizat Mu terus Terjadi Di mana mana Amen 🙏🏻❤,positive,username6114,2,2020-08-06
"pkm lagi @username,",neutral,username6115,0,2021-06-13
Ini 461 kenapa pak wiku ngomong 2 rban yg aktif positip corona??,negative,username6116,4,2020-09-01
Semoga ini segera berakhir... Ya Allah sang pemilik bumi dan isinya... Lindungi kami dari wabah apapun yang ada di bumi ini... Singkirkan COVID-19 dari bumi manapun khususnya Indonesia wabil khusus kota Semarang.. 🙌🙌🙌,positive,username6117,2,2021-05-05
"Aku cukup ning omah min, ora melu sepedanan mergo ga ndue sepeda, ora melu tongkrong mergo ngopi tuku nganggo duit, penting kerjo mulih, kerjo mulih😁protokol kesehatan tak terapke sehari hari, mergo kesehatanku karo keluargaku luwih penting. Wess ngunu ae😁salam sehat ojo lali ngaggo masker dan cuci tangan sebelum dan sesudah menyentuh sesuatu👍",positive,username6118,14,2020-07-12
🔥,neutral,username6119,0,2020-08-26
@username @username,neutral,username6120,1,2020-09-23
"Alhamdulillah Kecamatan & kelurahanq Sendangmulyo turun...semiga terus turun ...lihat dijalan seneng sdh tertib masker semua...Fan semoga Kecamatan yg lain, yg msh tinggi jg segera turun...yg sdh tinggal bbrp jada zero...Sehat Kotaq Tercinta....",positive,username6121,0,2021-02-26
Waduh....lha kok semakin banyak penderita Covid-19 nya? Apakah sudah sama dg virus Flu ya. Mudah sekali menular.,negative,username6122,0,2021-01-15
"??dulu saya pernah di posisiorapercaya ...tapi setelah terkena covid dec2020 dan istri meningal..??????...dan 14 hari di RS ruangisolasi......ngeriiii??,",negative,username6123,4,2021-06-15
"Ada yg kangen sama senam kewer-kewer min sampai rumah di praktekin terus tiap hr 😍 semoga yg di rumdin tetap semangatz segera sembuh semuanya para team medis juga selalu di mudahkan dalam menolong dan menyembuhkan, selalu diberikan kesehatan ya allan 🤲🤲 aamiin ❤️",positive,username6124,0,2020-08-22
Alhamdulillah jangli 0 🤲,positive,username6125,0,2020-07-30
Maaf minkes bnar 17 tk hiit lagi. Nuwun,positive,username6126,0,2020-06-18
Ke gunung pati @username ...kalo pagi di tempat belanja Mash berkerumu,negative,username6127,0,2020-05-08
"Sugeng Siang @username @username @username @username @username Di sekitar saya ada yg sakit, yg saya lihat berpotensi Covid19. Ybs sudah kami konfirmasi, dan ingin menjalani RapidTest/SwapTest Covid. Tetapi tidak tahu mou test dimana karena tidak punya biaya untuk test mandiri... Mohon bantuannya 🙏🙏🙏 Matur suwun. Semoga Sehat selalu.",neutral,username6128,0,2020-06-14
"Saya mau tyk.ibu dn bpk saya sdh di vaksin lansia tahap pertama di puskesmas tgl 5 maret kmarin.bsok tgl 5 april,kn ibu dn bpk saya di vksin tp 2.y saya mau tyk nti vaksin tahap 2 tetap di puskesmas ap di alihkan ke prpp",neutral,username6129,0,2021-03-30
"Kenapa Tembalang warananya jadi oranye??? Pdhal angkanya sudah 128. Pekan lalu saat 60an saja sudah zonanya merah.,",negative,username6130,1,2021-06-14
Terima kasih konten bermanfaat dan pas banget feelnya😂,positive,username6131,0,2020-09-23
Semoga turun terus 🤲 Jaga terus protokol kesehatan jangan kasih kendor.,positive,username6132,0,2021-02-09
"Ktp luar kota kapan nih min, sudah bolak balik nyari info tp ttp gk ada buat luar kota",negative,username6133,0,2021-06-23
Ngadohi pcr ngk boleh min😂,neutral,username6134,0,2021-01-05
gas terusss,positive,username6135,0,2021-02-01
"Min klo bisa penambahan kasus harian di cantumkan di data harian yg biasa di upload donk.. Misal kasus positif 350 kasus baru 10 sembuh 5, meninggal 1, besoknya positif 350 baru 20 sembuh 20 meninggal 0, walau jumlah nya sama 350 tp penambahan kasus baru dan sembuh kan berubah.. Biar masyarakat jg aware",positive,username6136,0,2021-04-22
"18+ segera dong min...,",neutral,username6137,0,2021-06-15
Semarang Yoh iso Yoh ❤️❤️❤️,positive,username6138,1,2020-06-15
Kluster apa ini,neutral,username6139,0,2020-11-29
Lah naik lg 😌,neutral,username6140,0,2021-04-19
Sendangmulyo masih tertinggi😢😢😢,neutral,username6141,1,2021-05-10
No 7 caranya gimana ya kl blh tau ??🤭,neutral,username6142,0,2021-01-29
"Ayo, SEMARANG,,,KAMU BISA 💪🇮🇩💪!!!",positive,username6143,1,2020-09-10
@username,neutral,username6144,1,2020-09-30
"Ora rampung².. pengene sekolah ndang mangkat, kerjo wes lancar koyok biasane, proyekan mulai akeh, wong dodol juga wes mulai rame meneh malah liyane dijak sehat KOK GAK ISO. Opo iki sing jenenge kiamat sugro?,",negative,username6145,6,2021-06-11
👍,positive,username6146,0,2020-11-21
"Mksh infonya.....ayo kita harus bisa sbg contoh yg baik bagi sesama....jangan bosan...jangan lengah...jangan sampai keluarga kita yg terkena....mari jaga stamina n kesehatan kita n keluarga....ayo.pasyi bisa....??????,",positive,username6147,11,2021-06-17
"Malam @username temen saya kerja di area semarang dan kost di banyumanik sedang melakukan karantina mandiri di kostan sendirian ..barusan ngabarin kondiai badan nya lemes kaya nya drop..harus kesiapa minta bantuan tolong @username mohon info urgent,",neutral,username6148,0,2021-06-07
"Min, di mijen permai malah ada yang ngadain resepsi nikahan nih😢 takut keluar2, hampir bikin macet jalan perumahan☹ @username",negative,username6149,2,2021-01-10
jenis vaksin yg digunakan apa min? mohon info dong ?? ,neutral,username6150,0,2021-06-21
"Hallo min, Mau tanya, yg Diwebsite apa jadwal sudah fiks benar... Karena instansi kami kemarin dtng ke tempat vaksinasi sesuai jadawal yg ada di Website melalui Link trsebut, tetapi stelah sampai di tempat vaksinasi, malah kami Ditolak, dengan alasan harus dengan undangan Via WA, Tapi di website sudah ada jadwalnya. Trus bgmna klo seperti itu. Mohon penjelasan nya Min...? Trimksh",neutral,username6151,2,2021-03-25
"yoh iso yoh??,",positive,username6152,0,2021-06-23
Naek lg 😑😑😑,negative,username6153,0,2020-11-07
Cara sign up di data pendatang gimana ya min?,neutral,username6154,0,2021-05-06
Sendangmulyo luwaaaar binasaaaaaa,negative,username6155,0,2020-06-30
Mau tanya ktpnya kabupaten semarang...boleh nggak ?,neutral,username6156,0,2021-05-03
Area 33 masih terdepan😰😨😭,negative,username6157,0,2020-10-12
"heh ng poltekkes ki gass wkwk @username @username @username,",positive,username6158,0,2021-06-15
"Puji Tuhan.. Kota semarang semakin sehat dan pulih lagi. Tetap sehat dan semangat buat semua yang terlibat menjadikan semarang sembuh ??,",positive,username6159,4,2021-06-23
Mijen dilakukan Tes massal terus2an aja... Trutama tempat2 ramai..,negative,username6160,0,2020-07-06
"Klo manusia biasa g bsa jd relawan ya?,",neutral,username6161,7,2021-06-16
"Kok Sukorejo cuman 1 sih min? Itu datanya beneran nggak? Tetangga yg masih isoman aja udah lebih dari 1, itu baru 1 RW lho.,",negative,username6162,1,2021-06-05
"Mohon DM sy ditanggapi min...,",neutral,username6163,0,2021-06-09
"Assalamualaikum mimin , maaf mau tanya utk pegawai pemprov jateng yang non ASN, apakah juga mendapat fasilitas vaksinasi ?",neutral,username6164,0,2021-06-02
"Kpn Ki trune🔥🔥🔥,np mlah naek.....wat emochi ae😤😤😤",negative,username6165,0,2021-05-23
"@username,",neutral,username6166,0,2021-06-16
"Yang kemaren nya udah tenang 300 an,tiba² udah ampir 900 an,Btw Taun depan jadi sekolah ga",negative,username6167,0,2020-12-25
"Yg betul mn nih min, >50 apa >60 ???",neutral,username6168,2,2021-04-01
😂😂😂😂😂😂,neutral,username6169,1,2021-02-16
Naek lgi?????yg dah vaksin jgn ngrasa kebal dan abai prokes donk.dah sthun covid lho....prokes yg bner jd Qt cpet BBS dr covid.tlg donx jgn pda rame2 bukber.....,negative,username6170,2,2021-04-28
"Psikologi warna.. Klo merah akan membuat tambah panik, stress dan rasa was was.. Yukk giatkan prokes lebih displin kembali.. Semoga sehat semuanya.. Aamin,",positive,username6171,24,2021-06-08
Sendangmulyo tertinggi😭😭😭,negative,username6172,1,2020-11-22
🙏🙏🙏🙏,positive,username6173,0,2020-12-05
"@username @username,",neutral,username6174,0,2021-06-22
"Maaf min, data ini berdasar positif covid yg dirawat di rs/ rumah dinas saja atau seluruh pasien positif covid ? Lha di lingkungan rt saya & sekitarnya saja jumlah pasien positif jauh lebih banyak dr data di 1kelurahan namun cukup isolasi mandiri. Mohon penjelasannya ??,",negative,username6175,1,2021-06-18
"Klo Isa dan g da sanksi,tak plintiri kuping org2 yg g taat prokes,dan a lrng mreka kluar rmh.pnya kuping g wat dgr himbauan,da pkirn g to.yen do ndableg gni nyusahke nakes e tok🔥🔥🔥",negative,username6176,0,2020-12-02
Pudakpayung banyak anak nongkrong di Burjo yg Deket 26 itu tolong dibasmi,neutral,username6177,7,2021-05-27
Bikin panik masyarakat smrang ajj . Mngkin yang dipusat blm diperbarui jdi smisal data daerah nambah dipusat ikut nambah tapi ketika didaerah turun mngkin dipusatnya blm diubah/diganti pertiap harinya .,negative,username6178,5,2020-09-09
Sendangmulyo kok banyak sekali .,negative,username6179,0,2020-12-25
Data 2 Juni 127 orang sekarang tembus 500an orang. GRAFIK NAIK TERUS,negative,username6180,0,2020-06-22
alhamdulillah.. semakin hari semakin menurun.. semoga corona lekas berlalu. aamiin..,positive,username6181,0,2020-06-16
Naik ... turun.... naik.. turun...,neutral,username6182,1,2021-03-24
Buktiin dari 3T dulu min. Sehat2 semua para tenakes dan dinkes ❤️,positive,username6183,0,2021-02-19
🤔 sepertinya mulai mendekati 1000 nih,negative,username6184,0,2021-01-06
Ayolah turun trs... Sehat2 semua warga kota Semarang khususnya dan Indonesia umumnya,positive,username6185,0,2020-08-21
Cie cie upload 😂😂,neutral,username6186,1,2021-02-16
"Mksh infonya....tetap patuhi protokol kesehatan, positif slalu, jaga stamina, jangan lengah.....Sersan....serius santai....tp tepat.....ingat slalu dengan Mas NgaWi.....pasti bisa.....protokol.kesehatan menjadi pola baru....bukan hanya sesaat.....pasti bisa....🙏🙏🙏",positive,username6187,0,2021-01-14
Alhamdulillah turun yg positif🙏,positive,username6188,3,2020-06-07
"ohh, ini yg di sebut zona Orange ???😫😫😫",neutral,username6189,2,2020-09-25
"Hampir tiap hari saya mengikuti perkembangan data melalui web siagacorona. Tentu saja itu data yang penting untuk kita bisa tahu lebih detil perkembangan Covid19 setiap waktu. Namun, tidak hanya sekali dua kali, tanggal yang ditampilkan tidak uptodate sementara data jalan terus. Contoh hari ini, masih tertanggal hari kemarin, sehingga kalau dihitung.. hari kemarin terkonfirmasi +Covid19 mencapai 158 orang. Biasanya.. setelah dilakukan update.. data kemarin jadi berubah karena ada data hari ini yg masih tercatat hari kemarin. Mohon ijin..🙏Pak @username , Pak Kadis @username problem kecil² begini mestinya tidak perlu terjadi.",negative,username6190,1,2020-09-17
😢,neutral,username6191,0,2021-04-02
"sepertinya sekarang ini #jogotonggo sudah tidak efektif lagi... dan jangan cuma menunggu masyarakat mempunyai perasaan yang sama... sangat perlu tindakan tegas dan pengawasan ketat dari pemkot dan semua dinas terkait... lha wong sekarang ini semakin banyak yang abai, percaya 50:50 masih mending, mungkin lebih rendah lagi angkanya, ditambah dengan gelombang ekonomi yang makin terpuruk... banyak akun2 social media pemerintah pusat yang mereport laporan kasus harian malah ditanggapi dengan guyonan komen2 dari para netijen... 🙏🏻",negative,username6192,8,2020-07-08
Wih hebat 👏,positive,username6193,2,2021-02-18
"Wah minkes @username , gunung Pati banyak yg ngga pake masker.. ngga ada razia ini ?",negative,username6194,0,2020-09-20
Beringin kog byk bgt..,negative,username6195,0,2020-08-11
"Yg nanya data RT/RWvdibuka, mmg jamin gak kepo tetangganya? Heh",negative,username6196,0,2020-06-12
"Masker,",neutral,username6197,0,2021-06-07
"Untuk yang belum pernah test gimana diketahui bahwa orang tersebut positif ato tdk... Biaya testnya saja mahal, yang tidak mampu pasrah saja.",negative,username6198,1,2020-10-15
"Kalibanteng kulon kok Ada lagi,tp gtw dimana.hehe",negative,username6199,1,2020-08-20
Taman bangetayu kl sore dan mlm hr meriah hampir d tiap hr nya,negative,username6200,0,2020-09-20
@username @username kembangsari gaes,neutral,username6201,0,2020-06-12
"Rasah digagas, marai setresss 🤣 Penting jogo awake dhewe2, tertib protolkol kesehatan.. nek wis iso njogo awake dhewe2 otomatis wis njogo awake wong liyo 🙏",positive,username6202,8,2020-09-24
Waspada..mulai ada peningkatan lagi..ayo prokesnya..jgan bosan pake masker..cuci tangan..jaga jarak..jgan lengah yaa,positive,username6203,0,2021-04-20
Mksh infonya...tetap smangat....walau naik turun.....ayo kita pasti bisa......🙏🙏🙏,positive,username6204,2,2020-09-23
Purwoyoso kenapa sih kok naik terus hm 😑,negative,username6205,0,2020-09-29
no 5 nya mana ya?,neutral,username6206,0,2020-07-15
